"Long" "Lat" "SiteNum" "Name" "State" "First" "Last" "PercComp" "Elev" "Dist"
"116.53" "-20.48" "004072" "ROSEMARY ISLAND" "WA" "1963" "1964" "0.55" "7" NA
"119.52" "-20.34" "004074" "GOLDSWORTHY" "WA" "1966" "1992" "0.97" "45" NA
"117.22" "-21.18" "004076" "HARDING RIVER 2" "WA" "1967" "1989" "0.58" "200" NA
"120.85" "-20.72" "004077" "BARRAMINE" "WA" "1914" "1918" "0.85" NA NA
"119.35" "-20.7" "004078" "COONGAN 2" "WA" "1973" "1973" "0.08" NA NA
"118.88" "-21.36" "004079" "YANDEE" "WA" "1971" "1982" "0.94" "223" NA
"120.5" "-20.64" "004080" "CALLAWA" "WA" "1904" "1980" "0.4" "175" NA
"119.78" "-21.43" "004081" "CORUNNA DOWNS AIRSTRIP" "WA" "1943" "1945" "0.31" "244" NA
"117.16" "-20.62" "004082" "CAPE LAMBERT" "WA" "1971" "2004" "0.75" "20" NA
"116.77" "-20.71" "004083" "KARRATHA AERO" "WA" "1971" "2016" "0.93" "5" NA
"120.17" "-20.5" "004084" "SHAY GAP" "WA" "1972" "1993" "0.86" "164" NA
"119.18" "-21.75" "004085" "TAMBOURAH" "WA" "1898" "1901" "0.4" NA NA
"117.64" "-20.9" "004086" "SHERLOCK" "WA" "1956" "2014" "0.68" "30" NA
"117.05" "-21.23" "004087" "HARDING RIVER 3" "WA" "1967" "1989" "0.66" "200" NA
"119.43" "-21.15" "004088" "NORTH POLE" "WA" "1977" "1984" "0.58" "200" NA
"117.14" "-20.67" "004089" "WICKHAM" "WA" "1981" "2010" "0.93" "10" NA
"117.16" "-20.76" "004090" "ROEBOURNE AERO" "WA" "2001" "2016" "0.94" "11" NA
"117.1" "-20.98" "004092" "HARDING DAM" "WA" "1983" "2005" "0.65" "60" NA
"119.19" "-20.33" "004093" "STRELLEY PUMPING STATION" "WA" "1983" "2001" "0.74" "60" NA
"120.01" "-20.41" "004094" "NIMINGARRA MINE" "WA" "1989" "1994" "0.76" "160" NA
"120.86" "-22.43" "004096" "MOUNT DIVIDE" "WA" "1988" "1998" "0.93" "450" NA
"116.75" "-20.62" "004097" "DAMPIER PORT" "WA" "1991" "2001" "0.95" "48" NA
"119.28" "-20.29" "004098" "DE GREY BOREFIELD" "WA" "1990" "2001" "0.88" "22" NA
"116.85" "-20.74" "004099" "KARRATHA TOWN" "WA" "1992" "1994" "0.59" "18" NA
"119.1" "-19.59" "004100" "BEDOUT ISLAND" "WA" "1993" "2012" "0.03" "9" NA
"119.33" "-20.32" "004101" "R 1 BOREHOLE" "WA" "1972" "1983" "0.5" NA NA
"120.45" "-21.27" "004102" "MEENTHEENA" "WA" "1993" "2016" "0.14" "220" NA
"121.58" "-21.67" "004103" "NIFTY COPPER MINE" "WA" "1997" "2013" "0.75" "290" NA
"120.16" "-21.86" "004105" "NULLAGINE NORTH" "WA" "1999" "2000" "0.27" "370" NA
"119.75" "-21.18" "004106" "MARBLE BAR" "WA" "2000" "2016" "0.91" "182" NA
"115.85" "-22.58" "005000" "BOOLALOO" "WA" "1911" "1951" "0.95" NA NA
"117.81" "-21.8" "005001" "COOLAWANYAH" "WA" "1923" "2016" "0.86" "360" NA
"116.58" "-22.52" "005002" "DUCK CREEK" "WA" "1946" "1998" "0.36" "280" NA
"120.17" "-22.9" "005003" "ETHEL CREEK" "WA" "1907" "2015" "0.95" "425" NA
"114.11" "-22.38" "005004" "EXMOUTH GULF" "WA" "1915" "2014" "0.98" "15" NA
"117.68" "-22.28" "005005" "HAMERSLEY" "WA" "1912" "2015" "0.91" "590" NA
"116.29" "-22.91" "005006" "KOOLINE" "WA" "1896" "2016" "0.68" "160" NA
"114.1" "-22.24" "005007" "LEARMONTH AIRPORT" "WA" "1945" "2016" "0.84" "5" NA
"115.98" "-21.19" "005008" "MARDIE" "WA" "1885" "2016" "0.91" "11" NA
"119.41" "-22.63" "005009" "MARILLANA" "WA" "1936" "2016" "0.8" "430" NA
"114.46" "-22.97" "005010" "MARRILLA" "WA" "1927" "2001" "0.57" "120" NA
"115.8" "-22.7" "005011" "MEILGA" "WA" "1914" "1958" "0.76" NA NA
"117.07" "-21.59" "005012" "MILLSTREAM" "WA" "1897" "2015" "0.9" "300" NA
"115.04" "-22" "005013" "MINDEROO" "WA" "1912" "2015" "0.88" "31" NA
"117.86" "-21.79" "005014" "MOUNT FLORANCE" "WA" "1886" "2016" "0.88" "450" NA
"118.47" "-22.1" "005015" "MULGA DOWNS" "WA" "1897" "2013" "0.89" "400" NA
"115.11" "-21.64" "005016" "ONSLOW" "WA" "1886" "2012" "0.86" "4" NA
"115.11" "-21.67" "005017" "ONSLOW AIRPORT" "WA" "1940" "2016" "0.61" "11" NA
"115.62" "-21.85" "005018" "PEEDAMULLAH" "WA" "1895" "1973" "0.77" "150" NA
"115.85" "-21.63" "005019" "WARRAMBOO" "WA" "1961" "1963" "0.71" "11" NA
"113.67" "-22.7" "005020" "NINGALOO" "WA" "1898" "2014" "0.96" "10" NA
"115.42" "-22.27" "005021" "RANGE" "WA" "1927" "1968" "0.92" NA NA
"116.07" "-21.98" "005022" "RED HILL" "WA" "1898" "2016" "0.92" "150" NA
"119.96" "-22.62" "005023" "ROY HILL" "WA" "1900" "1998" "0.84" "410" NA
"114.11" "-21.81" "005024" "VLAMINGH HEAD" "WA" "1913" "1997" "0.61" "12" NA
"119.53" "-22.4" "005025" "WARRIE" "WA" "1927" "1964" "0.97" NA NA
"118.34" "-22.24" "005026" "WITTENOOM" "WA" "1949" "2016" "0.93" "463" NA
"118.32" "-22.32" "005027" "WITTENOOM GORGE" "WA" "1949" "1950" "0.38" "610" NA
"116.23" "-22.69" "005028" "WYLOO" "WA" "1903" "2008" "0.86" "150" NA
"116.39" "-21.68" "005029" "YALLEEN" "WA" "1930" "2016" "0.56" "180" NA
"114.79" "-22.51" "005030" "YANREY" "WA" "1897" "2012" "0.9" "25" NA
"114.01" "-21.89" "005031" "YARDIE CREEK" "WA" "1915" "1982" "0.92" "6" NA
"115.88" "-21.57" "005032" "YARRALOOLA HOMESTEAD" "WA" "1898" "2015" "0.93" "50" NA
"114.93" "-22.34" "005033" "KOORDARRIE" "WA" "1915" "2015" "0.51" "150" NA
"116.05" "-22.46" "005034" "MOUNT STUART" "WA" "1899" "2016" "0.71" "160" NA
"117.6" "-21.6" "005035" "TAMBREY" "WA" "1896" "1949" "0.85" NA NA
"115.98" "-22.94" "005036" "GLEN FLORRIE STATION" "WA" "1921" "2016" "0.71" "170" NA
"117.45" "-21.7" "005037" "KANGIANGI" "WA" "1954" "1972" "0.81" NA NA
"115.85" "-21.37" "005038" "CHINGINARRA" "WA" "1890" "1909" "0.66" NA NA
"114.4" "-22.6" "005039" "LEARMONTH ARTESIAN" "WA" "1916" "1922" "0.94" NA NA
"116.12" "-21.16" "005040" "BALMORAL" "WA" "1912" "2016" "0.69" "15" NA
"116.1" "-22.6" "005041" "COORARA STATION" "WA" "1907" "1948" "0.82" NA NA
"116.1" "-21.7" "005042" "DEEPDALE 1" "WA" "1911" "1929" "0.96" NA NA
"115.2" "-21.9" "005043" "DIOMENOR" "WA" "1933" "1942" "1" NA NA
"116.11" "-21.06" "005044" "FORTESCUE" "WA" "1887" "1927" "0.75" NA NA
"114.37" "-22.69" "005045" "GIRALIA" "WA" "1913" "2011" "0.75" "30" NA
"116.1" "-22.7" "005046" "HARDY JUNCTION" "WA" "1888" "1936" "0.28" NA NA
"119.1" "-22.25" "005047" "KERDIADARY" "WA" "1901" "1910" "0.7" NA NA
"115.5" "-22.54" "005048" "NANUTARRA" "WA" "1898" "1997" "0.76" "80" NA
"117.6" "-21.6" "005049" "TABLELAND" "WA" "1907" "1915" "0.42" NA NA
"116.4" "-21.6" "005050" "MOUNT ENID" "WA" "1917" "1931" "0.66" NA NA
"114.13" "-21.93" "005051" "EXMOUTH TOWN" "WA" "1964" "2016" "0.94" "13" NA
"116.67" "-20.88" "005052" "KARRATHA STATION" "WA" "1900" "2015" "0.91" "30" NA
"116.68" "-20.66" "005053" "EAST INTERCOURSE ISLAND" "WA" "1966" "1997" "0.9" "50" NA
"118.35" "-22.23" "005055" "WITTENOOM AERO" "WA" "1964" "2010" "0.98" "442" NA
"117.08" "-21.34" "005057" "HARDING RIVER" "WA" "1967" "1989" "0.66" NA NA
"115.39" "-20.82" "005058" "BARROW ISLAND" "WA" "1967" "2000" "0.82" "62" NA
"117.63" "-22.61" "005059" "MOUNT LIONEL AIRSTRIP" "WA" "1967" "1986" "0.67" NA NA
"114.05" "-22.33" "005060" "NAVY CHARLIE" "WA" "1968" "1971" "0.94" "7" NA
"116.75" "-20.73" "005061" "DAMPIER SALT" "WA" "1969" "2016" "0.96" "6" NA
"117.28" "-22.3" "005063" "MOUNT BROCKMAN" "WA" "1969" "1976" "0.99" NA NA
"119.62" "-22.78" "005064" "SAND HILL" "WA" "1971" "1984" "0.95" "433" NA
"115.37" "-22.78" "005066" "UAROO" "WA" "1916" "2016" "0.5" "100" NA
"115.62" "-22.09" "005067" "CANE RIVER" "WA" "1966" "1997" "0.78" "80" NA
"114.04" "-22.68" "005068" "BULLARA" "WA" "1957" "2013" "0.89" "20" NA
"116.33" "-21.64" "005069" "PANNAWONICA" "WA" "1971" "2016" "0.96" "200" NA
"115.82" "-21.36" "005070" "ROBE" "WA" "1972" "2016" "0.94" "10" NA
"115.94" "-21.34" "005071" "PINDRAL OUTCAMP" "WA" "1972" "2016" "0.96" "11" NA
"117.77" "-22.7" "005072" "TOM PRICE" "WA" "1972" "2011" "0.87" "746" NA
"118.22" "-21.88" "005073" "HOOLEY" "WA" "1972" "2015" "0.61" "500" NA
"118.11" "-22.63" "005074" "MARANDOO" "WA" "1974" "1997" "0.97" "726" NA
"114.17" "-21.82" "005075" "NAVY ALPHA" "WA" "1974" "1976" "0.83" "7" NA
"117.67" "-22.75" "005076" "TOM PRICE AERO" "WA" "1976" "1996" "0.97" "606" NA
"114.82" "-21.77" "005078" "URALA" "WA" "1977" "2015" "0.97" "5" NA
"115.02" "-21.46" "005079" "THEVENARD ISLAND" "WA" "1978" "1997" "0.71" "5" NA
"116.26" "-21.05" "005082" "ERAMURRA POOL" "WA" "1987" "2016" "0.95" "50" NA
"116.86" "-20.77" "005083" "KARRATHA WATER RESOURCES" "WA" "1974" "1996" "0.63" "15" NA
"117.45" "-22.89" "005085" "ROCKLEA" "WA" "1990" "2016" "0.4" "420" NA
"116.14" "-21.29" "005086" "FORTESCUE ROAD HOUSE" "WA" "1992" "2008" "0.84" "55" NA
"117.05" "-21.58" "005087" "MILLSTREAM CWS PUMPING STATION" "WA" "1972" "1985" "0.46" NA NA
"116.07" "-21.25" "005088" "MULYERING" "WA" "1992" "2016" "0.98" "38" NA
"118.7" "-22.9" "005089" "PACKSADDLE CAMP" "WA" "1989" "2002" "1" "720" NA
"115.43" "-21.97" "005090" "MOUNT MINNIE" "WA" "1997" "2012" "0.24" "55" NA
"118.69" "-22.38" "005093" "AUSKI MUNJINA ROADHOUSE" "WA" "1998" "2014" "0.67" "460" NA
"115.41" "-20.88" "005094" "BARROW ISLAND AIRPORT" "WA" "1998" "2016" "0.95" "6" NA
"116.97" "-22.94" "005095" "CHEELA PLAINS" "WA" "2002" "2016" "0.99" "300" NA
"115.31" "-25.04" "006000" "BIDGEMIA" "WA" "1887" "2016" "0.83" "180" NA
"115.83" "-27.42" "006001" "BILLABALONG" "WA" "1901" "2014" "0.95" "254" NA
"114.84" "-24.69" "006002" "BINTHALYA" "WA" "1904" "1979" "0.6" "90" NA
"113.69" "-24.65" "006003" "BOOLATHANA" "WA" "1897" "2015" "0.91" "4" NA
"114.02" "-24.33" "006004" "BOOLOGOORO" "WA" "1904" "1982" "0.96" "90" NA
"113.79" "-24.82" "006005" "BRICKHOUSE" "WA" "1903" "2015" "0.96" "15" NA
"115.67" "-27.86" "006006" "BULLARDOO" "WA" "1910" "1985" "0.97" "300" NA
"115.26" "-26.27" "006007" "TALISKER" "WA" "1998" "2004" "0.41" "218" NA
"114.03" "-25.05" "006008" "CALLAGIDDY STATION" "WA" "1910" "2015" "0.99" "25" NA
"113.8" "-23.11" "006009" "CARDABIA" "WA" "1913" "2013" "0.89" "6" NA
"115.46" "-25.61" "006010" "CAREY DOWNS" "WA" "1910" "2015" "0.74" "250" NA
"113.67" "-24.89" "006011" "CARNARVON AIRPORT" "WA" "1945" "2016" "1" "4" NA
"113.51" "-26.46" "006012" "CARRARANG" "WA" "1894" "2000" "0.66" "20" NA
"114.32" "-26.7" "006013" "COBURN STATION" "WA" "1946" "2010" "0.55" "150" NA
"114.1" "-23.5" "006014" "COOKERABINGIE" "WA" "1929" "1955" "0.77" NA NA
"114.08" "-24.44" "006015" "COORALYA" "WA" "1891" "2015" "0.61" "45" NA
"114.7" "-23.3" "006016" "CORDALIA" "WA" "1931" "1949" "0.79" NA NA
"115.86" "-25.28" "006017" "DAIRY CREEK" "WA" "1900" "2011" "0.81" "300" NA
"113.22" "-26.03" "006018" "DIRK HARTOG ISLAND" "WA" "1893" "1948" "0.54" NA NA
"114.43" "-24.81" "006019" "DOORAWARRAH" "WA" "1897" "2016" "0.9" "70" NA
"114.23" "-25.36" "006020" "EDAGGEE" "WA" "1915" "2016" "0.95" "30" NA
"115.61" "-24.45" "006021" "EUDAMULLAH" "WA" "1928" "2013" "0.88" "400" NA
"115.21" "-25.05" "006022" "GASCOYNE JUNCTION" "WA" "1907" "2016" "0.94" "144" NA
"113.53" "-23.82" "006023" "GNARALOO" "WA" "1912" "2015" "0.88" "20" NA
"114.35" "-24.67" "006024" "GOOMBARDIE" "WA" "1929" "1954" "0.88" NA NA
"114.17" "-26.4" "006025" "HAMELIN POOL" "WA" "1885" "2012" "0.77" "15" NA
"114.19" "-26.43" "006026" "HAMELIN STATION" "WA" "1926" "2016" "0.75" "25" NA
"115.13" "-25.04" "006027" "JIMBA JIMBA" "WA" "1888" "2015" "0.78" "180" NA
"114.47" "-26.4" "006028" "THE OVERLANDER" "WA" "1959" "1970" "0.71" NA NA
"115.25" "-23.64" "006029" "LYNDON" "WA" "1898" "2014" "0.93" "210" NA
"115.34" "-24.63" "006030" "LYONS RIVER" "WA" "1906" "2015" "0.95" "175" NA
"115.62" "-23.92" "006031" "MANGAROON" "WA" "1906" "1981" "0.94" "300" NA
"114.56" "-24.47" "006032" "MARDATHUNA" "WA" "1918" "2010" "0.87" "90" NA
"115.55" "-23.48" "006033" "MAROONAH" "WA" "1896" "2013" "0.92" "250" NA
"114.36" "-25.37" "006034" "MARRON" "WA" "1911" "2016" "0.98" "40" NA
"114.62" "-26.7" "006035" "MEADOW STATION" "WA" "1932" "1985" "0.87" "180" NA
"114.63" "-25.66" "006036" "MEEDO" "WA" "1899" "2014" "0.81" "60" NA
"115.19" "-24.31" "006037" "MERLINLEIGH" "WA" "1925" "1982" "0.5" "300" NA
"114.44" "-23.38" "006038" "MIA MIA" "WA" "1903" "2016" "0.78" "75" NA
"113.97" "-23.85" "006039" "MINILYA" "WA" "1901" "2011" "0.81" "3" NA
"115.7" "-24.03" "006040" "MINNIE CREEK" "WA" "1900" "2015" "0.9" "300" NA
"115.21" "-24.06" "006041" "MOOGOOREE" "WA" "1920" "1981" "0.95" "300" NA
"115.4" "-24.41" "006042" "MOUNT SANDIMAN" "WA" "1947" "2003" "0.47" "370" NA
"115.65" "-27.37" "006043" "NEW FOREST" "WA" "1900" "1987" "0.84" "300" NA
"113.53" "-25.93" "006044" "DENHAM" "WA" "1893" "2016" "0.86" "9" NA
"113.72" "-26.7" "006045" "TAMALA" "WA" "1900" "2016" "0.81" "50" NA
"115.12" "-23.17" "006046" "TOWERA" "WA" "1892" "2000" "0.8" "120" NA
"115.23" "-25.41" "006047" "TOWRANA" "WA" "1914" "1995" "0.95" "200" NA
"115.97" "-27.39" "006048" "TWIN PEAKS" "WA" "1903" "2011" "0.81" "260" NA
"115.5" "-27.1" "006049" "WAIL" "WA" "1906" "1944" "0.62" NA NA
"114.55" "-23.76" "006050" "WANDAGEE" "WA" "1890" "2015" "0.89" "90" NA
"115.63" "-27.99" "006051" "WANDINA" "WA" "1945" "2007" "0.85" "300" NA
"115.15" "-23.86" "006052" "WILLIAMBURY" "WA" "1888" "2014" "0.89" "190" NA
"115.12" "-25.3" "006053" "WINDERIE" "WA" "1909" "2015" "0.92" "170" NA
"114.75" "-26.05" "006054" "WOODLEIGH" "WA" "1926" "2010" "0.82" "180" NA
"115.83" "-27.75" "006055" "WOOLGORONG" "WA" "1904" "2016" "0.96" "300" NA
"114.28" "-25.74" "006056" "WOORAMEL" "WA" "1898" "2009" "0.87" "16" NA
"114.68" "-25.19" "006057" "YALBALGO" "WA" "1909" "1972" "0.77" "90" NA
"115.51" "-27.43" "006058" "YALLALONG" "WA" "1904" "2016" "0.96" "240" NA
"114.32" "-25.94" "006059" "YARINGA STATION" "WA" "1923" "2015" "0.86" "13" NA
"114.29" "-26.2" "006060" "CARBLA STATION" "WA" "1913" "2014" "0.98" "30" NA
"114.22" "-24.9" "006061" "MEERAGOOLIA" "WA" "1947" "2011" "0.12" "45" NA
"113.66" "-24.89" "006062" "CARNARVON POST OFFICE" "WA" "1883" "1951" "0.76" "5" NA
"115.05" "-27.52" "006063" "COOLCALALYA" "WA" "1929" "1943" "0.82" NA NA
"115.38" "-24.22" "006064" "MOOGOOREE O.S." "WA" "1930" "1947" "0.95" NA NA
"114.7" "-23.4" "006065" "PLEAIDES" "WA" "1929" "1954" "0.79" NA NA
"114.54" "-23.16" "006066" "WINNING" "WA" "1898" "2015" "0.65" "75" NA
"114.02" "-23.5" "006067" "MIA MIA 2 SUB BORE" "WA" "1953" "1955" "0.56" NA NA
"114.4" "-25.49" "006068" "WAHROONGA" "WA" "1953" "2015" "0.97" "40" NA
"115.93" "-26.59" "006069" "MOUNT NARRYER" "WA" "1900" "2016" "0.8" "300" NA
"114.5" "-24.31" "006070" "HILL SPRINGS" "WA" "1949" "2015" "0.88" "60" NA
"115.55" "-26.62" "006071" "MUGGON" "WA" "1932" "2015" "0.83" "280" NA
"115.04" "-23.03" "006072" "EMU CREEK STATION" "WA" "1898" "2016" "0.64" "111" NA
"113.3" "-24.83" "006073" "BERNIER ISLAND" "WA" "1901" "1918" "0.55" NA NA
"114.58" "-24.87" "006074" "MILLIE MILLIE" "WA" "1889" "1897" "0.31" NA NA
"113.9" "-25.2" "006075" "BOODALIA" "WA" "1921" "1934" "0.76" NA NA
"114.25" "-26.3" "006076" "BOOLAGOORDA" "WA" "1912" "1919" "0.89" NA NA
"115.6" "-25.3" "006077" "BOUNDARY STORE" "WA" "1918" "1928" "0.89" NA NA
"115.1" "-25.8" "006078" "CALLATHARRA" "WA" "1928" "1939" "0.98" NA NA
"114.38" "-25.09" "006079" "ELLA VALLA" "WA" "1907" "2005" "0.45" "60" NA
"113.81" "-26.26" "006080" "NANGA" "WA" "1963" "1996" "0.47" "20" NA
"114.05" "-26.4" "006081" "NILEMAH" "WA" "1915" "1931" "1" NA NA
"113.5" "-24.5" "006082" "POINT CHARLES" "WA" "1906" "1930" "0.53" NA NA
"113.8" "-24.3" "006083" "SHAWS TANK" "WA" "1922" "1942" "0.95" NA NA
"113.78" "-23.49" "006084" "WARROORA" "WA" "1909" "2016" "0.78" "20" NA
"114.1" "-24.2" "006085" "YALOBIA" "WA" "1894" "1940" "0.37" NA NA
"113.83" "-24.82" "006087" "BRICKHOUSE WOOLSHED" "WA" "1966" "1977" "0.96" "17" NA
"114.27" "-24.43" "006088" "COORALYA O.S." "WA" "1929" "1931" "0.87" NA NA
"113.62" "-23.63" "006089" "CAPE FARQUHAR" "WA" "1913" "1920" "0.32" NA NA
"115.97" "-26.96" "006090" "MEEBERRIE" "WA" "1920" "1994" "0.6" "300" NA
"115.98" "-25.97" "006091" "MEARABUNDIE" "WA" "1906" "1910" "0.74" NA NA
"114.61" "-26.82" "006092" "BILLABONG ASA" "WA" "1969" "1977" "0.89" "130" NA
"114.01" "-23.81" "006093" "MINILYA BRIDGE" "WA" "1972" "1987" "0.26" "60" NA
"113.38" "-24.22" "006094" "CAPE CUVIER" "WA" "1971" "1975" "0.78" "41" NA
"113.41" "-24.4" "006095" "QUOBBA" "WA" "1952" "2015" "0.95" "16" NA
"114.28" "-25.02" "006096" "DOORAWARRAH O.S." "WA" "1929" "1930" "1" NA NA
"113.4" "-26.12" "006097" "USELESS LOOP" "WA" "1982" "2016" "0.88" "3" NA
"115.86" "-25.03" "006098" "WEEDARRAH" "WA" "1985" "2016" "0.83" "300" NA
"115.96" "-26.9" "006099" "MURCHISON" "WA" "1987" "2016" "0.96" "287" NA
"115.06" "-27.53" "006100" "COOLCALALAYA" "WA" "1985" "2013" "0.73" "220" NA
"115.24" "-26.1" "006101" "YALARDY" "WA" "1988" "2000" "0.98" "200" NA
"113.22" "-26.18" "006102" "STEEP POINT" "WA" "1996" "2016" "0.96" "4" NA
"114.77" "-23.91" "006103" "MIDDALYA" "WA" "1911" "2010" "0.99" "100" NA
"115.69" "-24.03" "006104" "MINNIE CREEK AIRSTRIP" "WA" "2011" "2016" "0.86" "276" NA
"113.58" "-25.89" "006105" "SHARK BAY AIRPORT" "WA" "2000" "2016" "0.96" "34" NA
"116" "-25.04" "006106" "MOOLOO DOWNS" "WA" "1925" "2016" "0.38" "320" NA
"113.79" "-24.81" "006107" "FAR END PLANTATION" "WA" "2005" "2009" "0.18" "15" NA
"113.5" "-23.88" "006109" "GNARALOO - 3 MILE CAMP" "WA" "2010" "2016" "0.4" "13" NA
"113.45" "-24.03" "006110" "RED BLUFF" "WA" "2010" "2013" "0.37" "15" NA
"115.15" "-25.31" "006111" "WINDERIE AIRSTRIP" "WA" "2011" "2016" "0.86" "200" NA
"115.33" "-24.62" "006112" "LYONS RIVER AIRSTRIP" "WA" "2011" "2016" "0.86" "198" NA
"116.28" "-28.63" "007000" "BARNONG" "WA" "1902" "2012" "0.9" "340" NA
"117.9" "-26.97" "007001" "BEEBYN" "WA" "1910" "2016" "0.4" "478" NA
"118.03" "-26.36" "007002" "BELELE" "WA" "1899" "2006" "0.9" "500" NA
"116.95" "-26.04" "007003" "BERINGARRA" "WA" "1883" "2016" "0.64" "450" NA
"117.67" "-27.35" "007004" "BIG BELL" "WA" "1939" "1954" "0.9" NA NA
"117.9" "-28.3" "007005" "BOODANOO" "WA" "1910" "1949" "0.97" NA NA
"117.67" "-28.04" "007006" "BOOGARDIE" "WA" "1910" "2015" "0.81" "450" NA
"116.54" "-26.98" "007007" "BOOLARDY" "WA" "1891" "2016" "0.91" "300" NA
"118.79" "-25.51" "007008" "BRYAH" "WA" "1919" "1993" "0.87" "550" NA
"117.3" "-27.48" "007009" "BULLARA" "WA" "1911" "1974" "0.96" NA NA
"116.57" "-28.61" "007010" "BUNNAWARRA" "WA" "1912" "2006" "0.9" "300" NA
"117.36" "-28.78" "007011" "BURNERBINMAH" "WA" "1902" "2016" "0.95" "400" NA
"118.49" "-26.13" "007012" "BUTTAH" "WA" "1918" "1998" "0.84" "500" NA
"118.33" "-27.25" "007013" "COGLA DOWNS NATTE" "WA" "1912" "1947" "0.92" NA NA
"117.65" "-27.25" "007014" "COODARDY" "WA" "1898" "2016" "0.94" "500" NA
"117.25" "-27.3" "007015" "COODARDY YENTON" "WA" "1927" "1955" "0.98" NA NA
"117.7" "-29.37" "007016" "COODINGNOW" "WA" "1905" "1961" "0.87" NA NA
"117.89" "-27.43" "007017" "CUE" "WA" "1894" "2016" "0.89" "453" NA
"118.37" "-27.04" "007018" "CULLCULLI" "WA" "1916" "1988" "0.94" "450" NA
"119.57" "-24" "007019" "BULLOO DOWNS" "WA" "1917" "2016" "0.92" "600" NA
"118.17" "-26.88" "007020" "ANNEAN" "WA" "1887" "2009" "0.77" "400" NA
"117.75" "-27.38" "007021" "AUSTIN DOWNS" "WA" "1907" "2004" "0.96" "450" NA
"117.85" "-27.47" "007022" "DAY DAWN" "WA" "1896" "1955" "0.72" NA NA
"119.23" "-25.69" "007023" "DOOLGUNNA" "WA" "1929" "2016" "0.99" "600" NA
"117.15" "-28.27" "007024" "EDAH" "WA" "1937" "2016" "0.86" "350" NA
"116.56" "-23.92" "007025" "WANNA" "WA" "1929" "2002" "0.71" "450" NA
"118.2" "-26.45" "007026" "FOUR CORNERS" "WA" "1920" "1973" "0.96" NA NA
"116.34" "-28.25" "007027" "GABYON" "WA" "1888" "2016" "0.87" "340" NA
"116.22" "-24.05" "007028" "WANNA" "WA" "1946" "2009" "0.99" "320" NA
"116.12" "-25.43" "007029" "GLENBURGH" "WA" "1908" "1948" "0.6" NA NA
"117.5" "-26.11" "007030" "JUDAL STATION" "WA" "1921" "2016" "0.7" "500" NA
"118.84" "-26.9" "007031" "HILLVIEW" "WA" "1917" "2015" "0.84" "600" NA
"117.49" "-27.63" "007032" "ILLGIDDY" "WA" "1925" "1981" "0.98" "500" NA
"119.58" "-24.34" "007033" "ILLGARARIE" "WA" "1924" "2015" "0.45" "620" NA
"116.74" "-27.74" "007034" "JINGEMARRA" "WA" "1923" "2016" "0.94" "400" NA
"117.12" "-26.89" "007035" "KALLI" "WA" "1921" "1995" "0.9" "500" NA
"118.96" "-26.35" "007036" "KILLARA" "WA" "1925" "1998" "0.79" "500" NA
"117.78" "-28.56" "007037" "KIRKALOCKA" "WA" "1910" "2016" "0.97" "400" NA
"117.78" "-26.28" "007038" "KOONMARRA" "WA" "1927" "2008" "0.93" "500" NA
"117.9" "-27.6" "007039" "LAKE AUSTIN" "WA" "1898" "1963" "0.43" NA NA
"117.75" "-27.6" "007040" "LAKESIDE" "WA" "1915" "1981" "0.98" "400" NA
"116.9" "-25.13" "007041" "LANDOR" "WA" "1902" "2008" "0.84" "400" NA
"117.59" "-26.94" "007042" "MADOONGA" "WA" "1926" "2016" "0.92" "600" NA
"116.55" "-26.45" "007043" "MANFRED" "WA" "1899" "2009" "0.82" "450" NA
"116.2" "-28.3" "007044" "MARLOO" "WA" "1912" "1948" "0.91" NA NA
"118.54" "-26.61" "007045" "MEEKATHARRA AIRPORT" "WA" "1944" "2016" "0.97" "517" NA
"118.49" "-26.59" "007046" "MEEKATHARRA POST OFFICE" "WA" "1908" "1988" "0.77" "511" NA
"118.27" "-28.45" "007047" "MEELINE STATION" "WA" "1923" "2014" "0.89" "450" NA
"116.83" "-27.42" "007048" "MEKA STATION" "WA" "1900" "2016" "0.77" "350" NA
"117.33" "-26.37" "007049" "MILEURA" "WA" "1899" "2015" "0.93" "400" NA
"118.3" "-25.09" "007050" "MILGUN" "WA" "1916" "2015" "0.9" "600" NA
"118.71" "-24.95" "007051" "MINGAH" "WA" "1919" "1951" "0.75" "540" NA
"117.6" "-25.92" "007052" "MOORARIE" "WA" "1889" "2014" "0.78" "600" NA
"116.91" "-24.31" "007053" "MOUNT AUGUSTUS" "WA" "1901" "2016" "0.91" "337" NA
"117.55" "-27.88" "007054" "MOUNT FARMER" "WA" "1927" "2015" "0.8" "600" NA
"117.39" "-25.81" "007055" "MOUNT GOULD" "WA" "1893" "2015" "0.5" "600" NA
"116.9" "-24.86" "007056" "MOUNT JAMES" "WA" "1930" "1980" "0.81" "250" NA
"117.85" "-28.06" "007057" "MOUNT MAGNET" "WA" "1894" "2010" "0.88" "426" NA
"116.31" "-24.4" "007058" "MOUNT PHILLIP" "WA" "1902" "2015" "0.8" "300" NA
"118.24" "-24.23" "007059" "MOUNT VERNON" "WA" "1939" "2016" "0.97" "350" NA
"116.69" "-27.42" "007060" "MOUNT WITTENOOM" "WA" "1900" "2014" "0.81" "350" NA
"118.47" "-24.83" "007061" "MULGUL" "WA" "1925" "1986" "0.75" "600" NA
"120.24" "-23.79" "007062" "MUNDIWINDI" "WA" "1915" "1981" "0.99" "571" NA
